,tweet_id,favorite_count,retweet_count,created_at,source,retweeted_status,url
0,892420643555336193,38071,8327,Tue Aug 01 16:23:56 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/MgUWQ76dJU
1,892177421306343426,32681,6151,Tue Aug 01 00:17:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/aQFSeaCu9L
2,891815181378084864,24589,4069,Mon Jul 31 00:18:03 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/r0YlrsGCgy
3,891689557279858688,41429,8463,Sun Jul 30 15:58:51 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tD36da7qLQ
4,891327558926688256,39599,9166,Sat Jul 29 16:00:24 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0g0KMIVXZ3
5,891087950875897856,19883,3047,Sat Jul 29 00:08:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/xx5cilW0Dd
6,890971913173991426,11624,2021,Fri Jul 28 16:27:12 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/MV01Q820LT
7,890729181411237888,64233,18473,Fri Jul 28 00:22:40 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/hrcFOGi12V
8,890609185150312448,27322,4189,Thu Jul 27 16:25:51 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/UkrdQyoYxV
9,890240255349198849,31350,7220,Wed Jul 26 15:59:51 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/l3TSS3o2M0
10,890006608113172480,30127,7180,Wed Jul 26 00:31:25 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/jy2alqaYPH
11,889880896479866881,27312,4873,Tue Jul 25 16:11:53 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/u1XPQMl29g
12,889665388333682689,47257,9844,Tue Jul 25 01:55:32 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/BxvuXk0UCm
13,889638837579907072,26678,4445,Tue Jul 25 00:10:02 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/f8dEDcrKSR
14,889531135344209921,14845,2202,Mon Jul 24 17:02:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Ya3bdfYuCx
15,889278841981685760,24799,5263,Mon Jul 24 00:19:32 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/qw5xRwBaIv
16,888917238123831296,28613,4403,Sun Jul 23 00:22:39 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/chxruIOUJN
17,888804989199671297,25115,4203,Sat Jul 22 16:56:37 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/L5cCoR2huQ
18,888554962724278272,19484,3477,Sat Jul 22 00:23:06 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/YnYAFCTTiK
19,888078434458587136,21378,3420,Thu Jul 20 16:49:33 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/UibDBnVpvR
20,887705289381826560,29654,5278,Wed Jul 19 16:06:48 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/m7BR4JgDrZ
21,887517139158093824,45468,11441,Wed Jul 19 03:39:09 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/20VrLAA8ba
22,887473957103951883,67840,17798,Wed Jul 19 00:47:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/cLyzpcUcMX
23,887343217045368832,33103,10188,Tue Jul 18 16:08:03 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/WZqNqygEyV
24,887101392804085760,30041,5842,Tue Jul 18 00:07:08 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/UgW2xbO7Rg
25,886983233522544640,34549,7616,Mon Jul 17 16:17:36 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/I6oNy0CgiT
26,886736880519319552,11847,3215,Sun Jul 16 23:58:41 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/RipKYZ0T1u
27,886680336477933568,22043,4372,Sun Jul 16 20:14:00 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/BCoWue0abA
28,886366144734445568,20818,3137,Sat Jul 15 23:25:31 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/iIu3AF8IWH
29,886267009285017600,116,4,Sat Jul 15 16:51:35 +0000 2017,Twitter for iPhone,Original tweet,n
30,886258384151887873,27501,6163,Sat Jul 15 16:17:19 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/xZDA9Qsq1O
31,886054160059072513,0,105,Sat Jul 15 02:45:48 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
32,885984800019947520,32073,6647,Fri Jul 14 22:10:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lWeeGBBXmE
33,885528943205470208,35357,6304,Thu Jul 13 15:58:47 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tp1kQ8i9JF
34,885518971528720385,20082,3685,Thu Jul 13 15:19:09 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/gzLHboL7Sk
35,885311592912609280,0,18186,Thu Jul 13 01:35:06 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
36,885167619883638784,21543,4294,Wed Jul 12 16:03:00 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/JMU4y341NB
37,884925521741709313,76048,17890,Wed Jul 12 00:01:00 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/MYJvdlNRVa
38,884876753390489601,27441,5501,Tue Jul 11 20:47:12 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/DbNzLkDIxh
39,884562892145688576,23871,4600,Tue Jul 11 00:00:02 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/1r4MFCbCX5
40,884441805382717440,26515,5546,Mon Jul 10 15:58:53 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/JkL9KmUt8X
41,884247878851493888,71765,20090,Mon Jul 10 03:08:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/uF3pQ8Wubj
42,884162670584377345,19999,2928,Sun Jul 09 21:29:42 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/KcQj5mNR4m
43,883838122936631299,21526,3381,Sun Jul 09 00:00:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/zrf7IQnlHI
44,883482846933004288,45124,9744,Sat Jul 08 00:28:19 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/qjrljjt948
45,883360690899218434,22287,3635,Fri Jul 07 16:22:55 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/vAdjP5ANuJ
46,883117836046086144,36534,6541,Fri Jul 07 00:17:54 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Se5fZ9wp5E
47,882992080364220416,23537,3849,Thu Jul 06 15:58:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tyER0KpdXj
48,882762694511734784,27817,4824,Thu Jul 06 00:46:41 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/D43I96SlVu
49,882627270321602560,27448,5974,Wed Jul 05 15:48:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/KoU1kxPBcn
50,882268110199369728,44177,11372,Tue Jul 04 16:01:23 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/fYP5RlutfA
51,882045870035918850,28861,4874,Tue Jul 04 01:18:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/cj0lK9TLUv
52,881906580714921986,23900,3330,Mon Jul 03 16:04:48 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/503CgWbhxQ
53,881666595344535552,49736,10468,Mon Jul 03 00:11:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/7CSWCl8I6s
54,881633300179243008,124,7,Sun Jul 02 21:58:53 +0000 2017,Twitter for iPhone,Original tweet,s
55,881536004380872706,48574,15647,Sun Jul 02 15:32:16 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/w1FVZz0JFM
56,881268444196462592,22701,5082,Sat Jul 01 21:49:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/J4Q5YjzLH0
57,880935762899988482,16731,2735,Fri Jun 30 23:47:07 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/D0wb1GlKAt
58,880872448815771648,20909,3746,Fri Jun 30 19:35:32 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/1nxJLhk0Sd
59,880465832366813184,28054,6159,Thu Jun 29 16:39:47 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/4VsFysDmiw
60,880221127280381952,26601,4140,Thu Jun 29 00:27:25 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/fUod0tVmvK
61,880095782870896641,27161,4275,Wed Jun 28 16:09:20 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/yxYE3cWcCP
62,879862464715927552,21944,3439,Wed Jun 28 00:42:13 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Qh5aEkRQm9
63,879674319642796034,305,10,Tue Jun 27 12:14:36 +0000 2017,Twitter for iPhone,Original tweet,d
64,879492040517615616,23029,3126,Tue Jun 27 00:10:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/IxM9IMKQq8
65,879415818425184262,104110,43433,Mon Jun 26 19:07:24 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/UDT7ZkcTgY
66,879376492567855104,16496,3063,Mon Jun 26 16:31:08 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/RqUrIisQta
67,879130579576475649,0,6710,Mon Jun 26 00:13:58 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
68,879050749262655488,22175,4634,Sun Jun 25 18:56:45 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ffTAMZt2n7
69,879008229531029506,18665,2649,Sun Jun 25 16:07:47 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/YDtpCjIPKN
70,878776093423087618,19089,4056,Sun Jun 25 00:45:22 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0Uxl9Gq7hN
71,878604707211726852,29746,7079,Sat Jun 24 13:24:20 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/9uABQXgjwa
72,878404777348136964,0,1268,Sat Jun 24 00:09:53 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
73,878316110768087041,0,6538,Fri Jun 23 18:17:33 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
74,878281511006478336,7620,1268,Fri Jun 23 16:00:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/5HuiInQveF
75,878057613040115712,41359,6710,Fri Jun 23 01:10:23 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/cwtWnHMVpe
76,877736472329191424,78416,18764,Thu Jun 22 03:54:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lsPyyAiF1r
77,877611172832227328,0,79,Wed Jun 21 19:36:23 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
78,877556246731214848,22366,3746,Wed Jun 21 15:58:08 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/rc53DmRHwK
79,877316821321428993,26941,5093,Wed Jun 21 00:06:44 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tVXlmh3uX3
80,877201837425926144,26699,5494,Tue Jun 20 16:29:50 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/kVwm88J6Yr
81,876838120628539392,20357,3286,Mon Jun 19 16:24:33 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/zuDk9mBEMO
82,876537666061221889,23145,4566,Sun Jun 18 20:30:39 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ghfhFSYrMm
83,876484053909872640,18463,2364,Sun Jun 18 16:57:37 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ccBFQU5UWO
84,876120275196170240,27487,4618,Sat Jun 17 16:52:05 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/9NqZV4WwyX
85,875747767867523072,24813,4224,Fri Jun 16 16:11:53 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/XRwtpQiJ15
86,875144289856114688,21593,4855,Thu Jun 15 00:13:52 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/wK0pt8Cnck
87,875097192612077568,27012,5971,Wed Jun 14 21:06:43 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/PFp4MghzBW
88,875021211251597312,25089,4655,Wed Jun 14 16:04:48 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/brCQoqc8AW
89,874680097055178752,27396,4578,Tue Jun 13 17:29:20 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lZhtizkURD
90,874434818259525634,0,14531,Tue Jun 13 01:14:41 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
91,874296783580663808,25682,4052,Mon Jun 12 16:06:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0YplNnSMEm
92,874057562936811520,22324,3909,Mon Jun 12 00:15:36 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0MXV9ZDhS5
93,874012996292530176,34079,10273,Sun Jun 11 21:18:31 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/jonYjPNmYx
94,873580283840344065,23868,3896,Sat Jun 10 16:39:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/jbitZ0V20S
95,873337748698140672,0,1566,Sat Jun 10 00:35:19 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
96,873213775632977920,7139,1566,Fri Jun 09 16:22:42 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/CWPYZJvjrI
97,872967104147763200,27003,5354,Fri Jun 09 00:02:31 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/8rpIJr9sAC
98,872820683541237760,14516,3657,Thu Jun 08 14:20:41 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/M15eX8HhsR
99,872620804844003328,20534,3655,Thu Jun 08 01:06:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lUcpnZDPz9
100,872486979161796608,40170,8942,Wed Jun 07 16:14:40 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/xFWhrdMuTh
101,872261713294495745,33780,6260,Wed Jun 07 01:19:32 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/iZPEmIPLLY
102,872122724285648897,34015,8056,Tue Jun 06 16:07:15 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/l4qou61pKu
103,871879754684805121,37534,11068,Tue Jun 06 00:01:46 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/vgvqHeVsE0
104,871762521631449091,20038,3452,Mon Jun 05 16:15:56 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/NxsjNYcUBx
105,871515927908634625,19985,3432,Sun Jun 04 23:56:03 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/1HZLp9TE6u
106,871166179821445120,0,5667,Sun Jun 04 00:46:17 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
107,871102520638267392,20708,5471,Sat Jun 03 20:33:19 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/AbBLh2FZCH
108,871032628920680449,22425,3796,Sat Jun 03 15:55:36 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ESmXMT4AxF
109,870804317367881728,33276,6170,Sat Jun 03 00:48:22 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/oZ7H2eO79W
110,870726314365509632,119,3,Fri Jun 02 19:38:25 +0000 2017,Twitter for iPhone,Original tweet,s
111,870656317836468226,12291,2633,Fri Jun 02 15:00:16 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/EHTUbra0oP
112,870374049280663552,81998,26118,Thu Jun 01 20:18:38 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/6SWu4xkvDk
113,870308999962521604,21650,4141,Thu Jun 01 16:00:09 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/LR0TT56LvT
114,870063196459192321,36354,8333,Wed May 31 23:43:25 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/pf6BEpgCfo
115,869772420881756160,42080,10008,Wed May 31 04:27:59 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/HciEaJkC4D
116,869702957897576449,28015,6337,Tue May 30 23:51:58 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/RjBqu7O8Yw
117,869596645499047938,15863,3131,Tue May 30 16:49:31 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/8UTtgmsPdl
118,869227993411051520,20306,3782,Mon May 29 16:24:37 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/2lERR4Uoyt
119,868880397819494401,65232,14484,Sun May 28 17:23:24 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/r28jFx9uyF
120,868639477480148993,0,2099,Sun May 28 01:26:04 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
121,868622495443632128,26616,5300,Sun May 28 00:18:35 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/yeaH8Ej5eM
122,868552278524837888,10081,2099,Sat May 27 19:39:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0xI8JbHfLa
123,867900495410671616,24084,4184,Fri May 26 00:29:37 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/DI5BnH6c3G
124,867774946302451713,33853,7352,Thu May 25 16:10:44 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ZYg3NZGICa
125,867421006826221569,16056,2512,Wed May 24 16:44:18 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/nqhQ44KnQL
126,867072653475098625,0,121,Tue May 23 17:40:04 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
127,867051520902168576,32141,7894,Tue May 23 16:16:06 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Qk5Xvus2gJ
128,866720684873056260,20031,4834,Mon May 22 18:21:28 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Q8mVwWN3f4
129,866686824827068416,19286,3500,Mon May 22 16:06:55 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/PSJxrMtzCu
130,866450705531457537,122030,35478,Mon May 22 00:28:40 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/wk7TfysWHr
131,866334964761202691,52487,14531,Sun May 21 16:48:45 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/W86h5dgR6c
132,866094527597207552,0,8424,Sun May 21 00:53:21 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
133,865718153858494464,25611,5653,Fri May 19 23:57:46 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/EzSWgvFLSD
134,865359393868664832,26469,5033,Fri May 19 00:12:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/SOuLinJPxm
135,865006731092295680,28012,7742,Thu May 18 00:50:50 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/PkOCMFCY5U
136,864873206498414592,32294,8772,Wed May 17 16:00:15 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0ryaeQJlsv
137,864279568663928832,14646,3059,Tue May 16 00:41:21 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/286ea8nY0m
138,864197398364647424,30213,9020,Mon May 15 19:14:50 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/cPq9fYvkzr
139,863907417377173506,20654,4185,Mon May 15 00:02:33 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/U6bao5cpeB
140,863553081350529029,15343,4224,Sun May 14 00:34:33 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tordvmaaop
141,863471782782697472,0,2481,Sat May 13 19:11:30 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
142,863432100342583297,23883,5322,Sat May 13 16:33:49 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/8yDrJVW4V6
143,863427515083354112,2273,97,Sat May 13 16:15:35 +0000 2017,Twitter for iPhone,Original tweet,0
144,863079547188785154,8798,1115,Fri May 12 17:12:53 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/zghdwwB2nL
145,863062471531167744,8561,2481,Fri May 12 16:05:02 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/G471HWPXet
146,862831371563274240,19240,5156,Fri May 12 00:46:44 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/bLy0kgX5n6
147,862722525377298433,17133,3569,Thu May 11 17:34:13 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/RGMQzkgo9c
148,862457590147678208,20634,5023,Thu May 11 00:01:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/5DPDPGiFMr
149,862096992088072192,74832,23611,Wed May 10 00:08:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/nvZyyrp0kd
150,861383897657036800,36267,10865,Mon May 08 00:54:59 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/QFRlbZw4Z1
151,861288531465048066,17295,4216,Sun May 07 18:36:02 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/4LsQRyEp9j
152,861005113778896900,16811,3852,Sat May 06 23:49:50 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/jH6EN9cEn6
153,860981674716409858,0,2189,Sat May 06 22:16:42 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
154,860924035999428608,0,835,Sat May 06 18:27:40 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
155,860563773140209665,7567,2189,Fri May 05 18:36:06 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/xml5aIGWxv
156,860524505164394496,23783,5370,Fri May 05 16:00:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/C2zHcNIu4I
157,860276583193509888,18427,3536,Thu May 04 23:34:55 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/k5d7pFQVxx
158,860184849394610176,16807,5945,Thu May 04 17:30:24 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/R2eI8bm9MI
159,860177593139703809,0,31447,Thu May 04 17:01:34 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
160,859924526012018688,19701,4172,Thu May 04 00:15:58 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Tr1A1K5U9X
161,859851578198683649,15538,3573,Wed May 03 19:26:06 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/748iOtO7w3
162,859607811541651456,18753,1604,Wed May 03 03:17:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/GL6vzAbHrv
163,859196978902773760,90660,30819,Tue May 02 00:04:57 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/r6huxnDPOZ
164,859074603037188101,34185,13888,Mon May 01 15:58:40 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lAySVN8EBp
165,858860390427611136,0,8329,Mon May 01 01:47:28 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
166,858843525470990336,15697,3553,Mon May 01 00:40:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/A1s7QG7tqa
167,858471635011153920,21720,4951,Sun Apr 30 00:02:42 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/8jOC4zhNxy
168,858107933456039936,15894,2981,Fri Apr 28 23:57:28 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/MmuKBs0kYD
169,857989990357356544,16303,2644,Fri Apr 28 16:08:49 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/hM3GxwdhBn
170,857746408056729600,34685,10890,Fri Apr 28 00:00:54 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/N3p4ePizgN
171,857393404942143489,5984,1689,Thu Apr 27 00:38:11 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/n4Zydf45bT
172,857263160327368704,20259,4630,Wed Apr 26 16:00:39 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/HtCrP7pEEC
173,857214891891077121,230,18,Wed Apr 26 12:48:51 +0000 2017,Twitter for iPhone,Original tweet,0
174,857062103051644929,0,177,Wed Apr 26 02:41:43 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
175,857029823797047296,19180,4117,Wed Apr 26 00:33:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/uMH5CLjXJu
176,856602993587888130,0,10990,Mon Apr 24 20:17:23 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
177,856543823941562368,16493,2957,Mon Apr 24 16:22:16 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/jHtBq0zSwB
178,856526610513747968,12016,1935,Mon Apr 24 15:13:52 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/p1hBHCmWnA
179,856330835276025856,0,701,Mon Apr 24 02:15:55 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
180,856288084350160898,526,17,Sun Apr 23 23:26:03 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ax4MDnXBhB
181,856282028240666624,28152,6506,Sun Apr 23 23:01:59 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/tK2h7fEVOk
182,855862651834028034,353,28,Sat Apr 22 19:15:32 +0000 2017,Twitter for iPhone,Original tweet,h
183,855860136149123072,5122,1060,Sat Apr 22 19:05:32 +0000 2017,Twitter for iPhone,Original tweet,0
184,855857698524602368,12038,2178,Sat Apr 22 18:55:51 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/sb73bV5Y7S
185,855851453814013952,46172,18265,Sat Apr 22 18:31:02 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ZM2gNEODrZ
186,855818117272018944,27053,5604,Sat Apr 22 16:18:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/5BEjzT2Tth
187,855459453768019968,30450,8482,Fri Apr 21 16:33:22 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/K3WzI8R77F
188,855245323840757760,0,6184,Fri Apr 21 02:22:29 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
189,855138241867124737,0,47,Thu Apr 20 19:16:59 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
190,854732716440526848,23281,6331,Wed Apr 19 16:25:34 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/nJztIEON5s
191,854482394044301312,29902,7115,Tue Apr 18 23:50:52 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/AL4Ahm1Rm5
192,854365224396361728,19296,4866,Tue Apr 18 16:05:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/mdaQhhfpv6
193,854120357044912130,32653,7772,Mon Apr 17 23:52:16 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/lXqbJhAYAk
194,854010172552949760,16551,3277,Mon Apr 17 16:34:26 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Z1kG7DmW0Z
195,853760880890318849,29231,6023,Mon Apr 17 00:03:50 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/82vBKvbxNx
196,853639147608842240,35667,10562,Sun Apr 16 16:00:07 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/wiQZIsaWUe
197,853299958564483072,15904,3721,Sat Apr 15 17:32:18 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/zhSf7dfsMf
198,852936405516943360,0,2093,Fri Apr 14 17:27:40 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
199,852912242202992640,9291,1915,Fri Apr 14 15:51:39 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Zeb96asAUl
200,852672615818899456,15302,2253,Thu Apr 13 23:59:28 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/VlyBzOXHEW
201,852553447878664193,16797,3670,Thu Apr 13 16:05:56 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/eGHVc68H90
202,852311364735569921,33995,10325,Thu Apr 13 00:03:59 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/R9KX8eEq80
203,852226086759018497,20553,7106,Wed Apr 12 18:25:07 +0000 2017,Twitter Web Client,Original tweet,https://t.co/RM95BluXh5
204,852189679701164033,11783,1662,Wed Apr 12 16:00:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/ZYzTMMCMxN
205,851953902622658560,0,10084,Wed Apr 12 00:23:33 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
206,851861385021730816,0,23,Tue Apr 11 18:15:55 +0000 2017,Twitter for iPhone,This is a retweet,This is a retweet
